0;TrialType;2_PortFixCue;17:48:07.7011968
17;ModEvent;waiting;17:51:33.6945920
17;ModOutcome;waiting;17:51:33.6947712
18;Event;TrialNum;17:51:34.5260544
18;ModEvent;FixationMod_on;17:51:34.5299456
18;anchor_xy;(-0.55630187007892, -0.45);17:51:38.7132800
18;Cue_xyRel;(-0.165009364004332, 0.364378799864764);17:51:38.7133184
18;Cue_xy;(-0.721311234083252, -0.0856212001352357);17:51:38.7140480
18;StimOn;True;17:51:38.9195392
18;TimerEvent;FixationStarted;17:51:38.9195904
18;TimerEvent;FixationCompleted;17:51:38.9466368
18;ModOutcome;FixationMod_done;17:51:38.9542912
18;ModEvent;FixationMod_off;17:51:38.9543680
18;FixationDur;0.2293314;17:51:38.9550592
18;ModEvent;waiting;17:51:38.9557632
18;ModEvent;RespMod_on;17:51:38.9561216
18;ModOutcome;waiting;17:51:38.9592064
18;RespError_cuefrac;0.932262069435381;17:51:39.7439744
18;StimOn;False;17:51:39.7501568
18;valve_dur_ms;218;17:51:39.7502464
18;ModOutcome;RespMod_ok;17:51:39.7502848
18;ModEvent;RespMod_off;17:51:39.7503360
18;Cue_D;0.32;17:51:39.7510272
18;ModEvent;waiting;17:51:39.7516544
18;ModEvent;LickMod_on;17:51:39.7551488
18;valve_dur_ms;218;17:51:39.7570688
18;ModOutcome;waiting;17:51:39.7581056
18;ModOutcome;LickMod_done;17:51:42.0176256
18;ModEvent;LickMod_off;17:51:42.0178304
18;StimOn;False;17:51:42.0228736
18;Trial_ended;True;17:51:42.0229504
18;valve_dur_ms;1600;17:51:42.0229888
18;ITI;0.702834451432728;17:51:42.0230272
18;ModEvent;waiting;17:51:42.0233216
18;ModOutcome;waiting;17:51:42.0233600
19;Event;TrialNum;17:51:42.7387904
19;ModEvent;FixationMod_on;17:51:42.7414784
19;anchor_xy;(0.207259016035711, -0.45);17:51:45.6287104
19;Cue_xyRel;(-0.189507198828516, 0.352259877919938);17:51:45.6287744
19;Cue_xy;(0.017751817207195, -0.0977401220800623);17:51:45.6295424
19;StimOn;True;17:51:45.8542592
19;TimerEvent;FixationStarted;17:51:45.8543616
19;TimerEvent;FixationInterrupted;17:51:45.8652928
19;StimOn;False;17:51:45.8777728
19;anchor_xy;(0.646003383852543, -0.45);17:52:23.4736896
19;Cue_xyRel;(-0.26163040426073, -0.302571531321714);17:52:23.4737152
19;Cue_xy;(0.384372979591813, -0.752571531321714);17:52:23.4742528
19;StimOn;True;17:52:23.6870272
19;TimerEvent;FixationStarted;17:52:23.6870400
19;TimerEvent;FixationCompleted;17:52:23.7228544
19;ModOutcome;FixationMod_done;17:52:23.7305728
19;ModEvent;FixationMod_off;17:52:23.7306368
19;FixationDur;0.2401537;17:52:23.7311104
19;ModEvent;waiting;17:52:23.7317632
19;ModEvent;RespMod_on;17:52:23.7321344
19;ModOutcome;waiting;17:52:23.7341696
19;RespError_cuefrac;0.72725516452626;17:52:24.2316416
19;StimOn;False;17:52:24.2378112
19;valve_dur_ms;561;17:52:24.2379008
19;ModOutcome;RespMod_ok;17:52:24.2379264
19;ModEvent;RespMod_off;17:52:24.2379776
19;Cue_D;0.31;17:52:24.2384896
19;ModEvent;waiting;17:52:24.2390528
19;ModEvent;LickMod_on;17:52:24.2422144
19;valve_dur_ms;500;17:52:24.2441216
19;ModOutcome;waiting;17:52:24.2450816
19;valve_dur_ms;61;17:52:26.1947392
19;ModOutcome;LickMod_done;17:52:26.3033728
19;ModEvent;LickMod_off;17:52:26.3034368
19;StimOn;False;17:52:26.3101696
19;Trial_ended;True;17:52:26.3102592
19;valve_dur_ms;1600;17:52:26.3103232
19;ITI;0.960503255930032;17:52:26.3103744
19;ModEvent;waiting;17:52:26.3107712
19;ModOutcome;waiting;17:52:26.3108096
20;Event;TrialNum;17:52:27.2797440
20;ModEvent;FixationMod_on;17:52:27.2818176
20;anchor_xy;(-0.311018910697204, -0.45);17:52:33.0554368
20;Cue_xyRel;(0.353168703796652, 0.187808058023592);17:52:33.0554752
20;Cue_xy;(0.0421497930994471, -0.262191941976408);17:52:33.0560128
20;StimOn;True;17:52:33.2613888
20;TimerEvent;FixationStarted;17:52:33.2614016
20;TimerEvent;FixationCompleted;17:52:33.3034496
20;ModOutcome;FixationMod_done;17:52:33.3114496
20;ModEvent;FixationMod_off;17:52:33.3115904
20;FixationDur;0.2514867;17:52:33.3130368
20;ModEvent;waiting;17:52:33.3149952
20;ModEvent;RespMod_on;17:52:33.3160576
20;ModOutcome;waiting;17:52:33.3243776
20;RespError_cuefrac;1.36181096948576;17:52:34.2617856
20;StimOn;False;17:52:34.2719616
20;valve_dur_ms;0;17:52:34.2721024
20;ModOutcome;RespMod_bad;17:52:34.2721536
20;ModEvent;RespMod_off;17:52:34.2722560
20;Cue_D;0.3;17:52:34.2728448
20;StimOn;False;17:52:34.2792960
20;Trial_ended;True;17:52:34.2793984
20;valve_dur_ms;1600;17:52:34.2794624
20;ITI;0.564167642530132;17:52:34.2795008
20;ModEvent;waiting;17:52:34.2799744
20;ModOutcome;waiting;17:52:34.2800128
21;Event;TrialNum;17:52:34.8547968
21;ModEvent;FixationMod_on;17:52:34.8568320
21;anchor_xy;(-0.454587595762959, -0.45);17:52:36.4481920
21;Cue_xyRel;(0.0486171188684661, 0.39703447678121);17:52:36.4482176
21;Cue_xy;(-0.405970476894492, -0.0529655232187897);17:52:36.4487168
21;StimOn;True;17:52:36.6598784
21;TimerEvent;FixationStarted;17:52:36.6599040
21;TimerEvent;FixationCompleted;17:52:36.7191424
21;ModOutcome;FixationMod_done;17:52:36.7269760
21;ModEvent;FixationMod_off;17:52:36.7270272
21;FixationDur;0.2633545;17:52:36.7275008
21;ModEvent;waiting;17:52:36.7280640
21;ModEvent;RespMod_on;17:52:36.7283328
21;ModOutcome;waiting;17:52:36.7302784
21;RespError_cuefrac;0.466550487269918;17:52:38.0487936
21;StimOn;False;17:52:38.0572416
21;valve_dur_ms;1600;17:52:38.0574464
21;ModOutcome;RespMod_perfect;17:52:38.0575104
21;ModEvent;RespMod_off;17:52:38.0575872
21;Cue_D;0.29;17:52:38.0582784
21;ModEvent;waiting;17:52:38.0590592
21;ModEvent;LickMod_on;17:52:38.0626304
21;valve_dur_ms;500;17:52:38.0652416
21;ModOutcome;waiting;17:52:38.0666752
21;valve_dur_ms;500;17:52:40.6727040
21;valve_dur_ms;500;17:52:41.1853568
21;valve_dur_ms;100;17:52:42.2006784
21;ModOutcome;LickMod_done;17:52:42.3318400
21;ModEvent;LickMod_off;17:52:42.3319296
21;StimOn;False;17:52:42.3373184
21;Trial_ended;True;17:52:42.3373952
21;valve_dur_ms;1600;17:52:42.3374464
21;ITI;0.960609138924912;17:52:42.3374976
21;ModEvent;waiting;17:52:42.3379456
21;ModOutcome;waiting;17:52:42.3379840
22;Event;TrialNum;17:52:43.3125760
22;ModEvent;FixationMod_on;17:52:43.3145984
22;anchor_xy;(0.0426102474297444, -0.45);17:52:47.4739584
22;Cue_xyRel;(0.30773090127566, -0.255541958198786);17:52:47.4740096
22;Cue_xy;(0.350341148705405, -0.705541958198786);17:52:47.4753280
22;StimOn;True;17:52:47.6869760
22;TimerEvent;FixationStarted;17:52:47.6870016
22;TimerEvent;FixationInterrupted;17:52:47.7431168
22;StimOn;False;17:52:47.7554176
22;anchor_xy;(-0.142795663360877, -0.45);17:52:55.4134528
22;Cue_xyRel;(0.398420548616883, -0.0355114972906279);17:52:55.4135424
22;Cue_xy;(0.255624885256006, -0.485511497290628);17:52:55.4155136
22;StimOn;True;17:52:55.6266624
22;TimerEvent;FixationStarted;17:52:55.6267008
22;TimerEvent;FixationCompleted;17:52:55.6986752
22;ModOutcome;FixationMod_done;17:52:55.7064064
22;ModEvent;FixationMod_off;17:52:55.7064960
22;FixationDur;0.2757824;17:52:55.7075072
22;ModEvent;waiting;17:52:55.7087872
22;ModEvent;RespMod_on;17:52:55.7094528
22;ModOutcome;waiting;17:52:55.7148672
22;RespError_cuefrac;0.863728043234786;17:52:56.6189312
22;StimOn;False;17:52:56.6284288
22;valve_dur_ms;299;17:52:56.6285952
22;ModOutcome;RespMod_ok;17:52:56.6286720
22;ModEvent;RespMod_off;17:52:56.6287360
22;Cue_D;0.28;17:52:56.6292224
22;ModEvent;waiting;17:52:56.6296960
22;ModEvent;LickMod_on;17:52:56.6331520
22;valve_dur_ms;299;17:52:56.6357120
22;ModOutcome;waiting;17:52:56.6373120
22;ModOutcome;LickMod_done;17:52:58.7213952
22;ModEvent;LickMod_off;17:52:58.7214976
22;StimOn;False;17:52:58.7287552
22;Trial_ended;True;17:52:58.7288960
22;valve_dur_ms;1600;17:52:58.7290240
22;ITI;0.997271575963717;17:52:58.7290880
22;ModEvent;waiting;17:52:58.7294976
22;ModOutcome;waiting;17:52:58.7295232
23;Event;TrialNum;17:52:59.7403008
23;ModEvent;FixationMod_on;17:52:59.7431936
23;anchor_xy;(-0.147032912940268, -0.45);17:53:00.1468928
23;Cue_xyRel;(0.181023303815987, -0.356693935294035);17:53:00.1469312
23;Cue_xy;(0.033990390875719, -0.806693935294035);17:53:00.1474304
23;StimOn;True;17:53:00.3722240
23;TimerEvent;FixationStarted;17:53:00.3722496
23;TimerEvent;FixationInterrupted;17:53:00.4233216
23;StimOn;False;17:53:00.4278528
23;anchor_xy;(0.549254810120563, -0.45);17:53:09.7645696
23;Cue_xyRel;(0.206120238221305, -0.342803803064657);17:53:09.7646080
23;Cue_xy;(0.755375048341869, -0.792803803064657);17:53:09.7651072
23;StimOn;False;17:53:09.9746432
23;anchor_xy;(-0.567041858796515, -0.45);17:53:11.9698944
23;Cue_xyRel;(-0.368471119310956, -0.155656783449136);17:53:11.9699328
23;Cue_xy;(-0.935512978107471, -0.605656783449136);17:53:11.9704320
23;StimOn;True;17:53:12.1809920
23;TimerEvent;FixationStarted;17:53:12.1810176
23;TimerEvent;FixationInterrupted;17:53:12.2336000
23;StimOn;False;17:53:12.2452608
23;anchor_xy;(0.427109551968569, -0.45);17:53:19.4166912
23;Cue_xyRel;(0.374241990144745, 0.141219449129717);17:53:19.4167936
23;Cue_xy;(0.801351542113314, -0.308780550870283);17:53:19.4173056
23;StimOn;True;17:53:19.6316032
23;TimerEvent;FixationStarted;17:53:19.6316288
23;TimerEvent;FixationCompleted;17:53:19.7163776
23;ModOutcome;FixationMod_done;17:53:19.7239808
23;ModEvent;FixationMod_off;17:53:19.7240960
23;FixationDur;0.2887968;17:53:19.7248640
23;ModEvent;waiting;17:53:19.7257728
23;ModEvent;RespMod_on;17:53:19.7262080
23;ModOutcome;waiting;17:53:19.7324416
23;RespError_cuefrac;1.17420266741354;17:53:20.6925568
23;StimOn;False;17:53:20.6982656
23;valve_dur_ms;0;17:53:20.6983552
23;ModOutcome;RespMod_bad;17:53:20.6983936
23;ModEvent;RespMod_off;17:53:20.6985344
23;Cue_D;0.27;17:53:20.6995328
23;StimOn;False;17:53:20.7142784
23;Trial_ended;True;17:53:20.7144064
23;valve_dur_ms;1600;17:53:20.7145088
23;ITI;0.996325142912718;17:53:20.7145600
23;ModEvent;waiting;17:53:20.7150848
23;ModOutcome;waiting;17:53:20.7151360
24;Event;TrialNum;17:53:21.7231488
24;ModEvent;FixationMod_on;17:53:21.7258880
24;anchor_xy;(-0.538743972279478, -0.45);17:53:42.0404352
24;Cue_xyRel;(-0.39996759686645, 0.00509131190136028);17:53:42.0404864
24;Cue_xy;(-0.938711569145928, -0.44490868809864);17:53:42.0412544
24;StimOn;False;17:53:42.1922432
24;anchor_xy;(0.58466337431905, -0.45);17:53:42.8394368
24;Cue_xyRel;(0.0818476626417761, -0.391536665103127);17:53:42.8394880
24;Cue_xy;(0.666511036960826, -0.841536665103127);17:53:42.8399872
24;StimOn;True;17:53:43.0539520
24;TimerEvent;FixationStarted;17:53:43.0539776
24;TimerEvent;FixationCompleted;17:53:43.1457536
24;ModOutcome;FixationMod_done;17:53:43.1534208
24;ModEvent;FixationMod_off;17:53:43.1534720
24;FixationDur;0.3024253;17:53:43.1539456
24;ModEvent;waiting;17:53:43.1544704
24;ModEvent;RespMod_on;17:53:43.1547520
24;ModOutcome;waiting;17:53:43.1567616
24;RespError_cuefrac;0.838691815689442;17:53:44.1120512
24;StimOn;False;17:53:44.1289728
24;valve_dur_ms;336;17:53:44.1292032
24;ModOutcome;RespMod_ok;17:53:44.1293056
24;ModEvent;RespMod_off;17:53:44.1294720
24;Cue_D;0.26;17:53:44.1303296
24;ModEvent;waiting;17:53:44.1312640
24;ModEvent;LickMod_on;17:53:44.1349504
24;valve_dur_ms;336;17:53:44.1379584
24;ModOutcome;waiting;17:53:44.1394176
24;ModOutcome;LickMod_done;17:53:45.4072576
24;ModEvent;LickMod_off;17:53:45.4073472
24;StimOn;False;17:53:45.4160768
24;Trial_ended;True;17:53:45.4162304
24;valve_dur_ms;1600;17:53:45.4163840
24;ITI;0.81440349356942;17:53:45.4164224
24;ModEvent;waiting;17:53:45.4167936
24;ModOutcome;waiting;17:53:45.4168192
25;Event;TrialNum;17:53:46.2465536
25;ModEvent;FixationMod_on;17:53:46.2517632
25;anchor_xy;(-0.749177697570612, -0.45);17:53:47.9461888
25;Cue_xyRel;(-0.122947442782948, 0.380636212561461);17:53:47.9462528
25;Cue_xy;(-0.87212514035356, -0.069363787438539);17:53:47.9479424
25;StimOn;True;17:53:48.1550592
25;TimerEvent;FixationStarted;17:53:48.1550720
25;TimerEvent;FixationInterrupted;17:53:48.2192512
25;StimOn;False;17:53:48.2311168
25;anchor_xy;(-0.41812683818309, -0.45);17:54:02.7021184
25;Cue_xyRel;(-0.287046609739007, -0.278575382683651);17:54:02.7021696
25;Cue_xy;(-0.705173447922096, -0.728575382683651);17:54:02.7028608
25;StimOn;True;17:54:02.9262976
25;TimerEvent;FixationStarted;17:54:02.9263488
25;TimerEvent;FixationCompleted;17:54:03.0357376
25;ModOutcome;FixationMod_done;17:54:03.0433536
25;ModEvent;FixationMod_off;17:54:03.0434048
25;FixationDur;0.3166969;17:54:03.0438784
25;ModEvent;waiting;17:54:03.0446208
25;ModEvent;RespMod_on;17:54:03.0449024
25;ModOutcome;waiting;17:54:03.0491008
25;RespError_cuefrac;0.783724290476926;17:54:04.6364160
25;StimOn;False;17:54:04.6445056
25;valve_dur_ms;433;17:54:04.6446976
25;ModOutcome;RespMod_ok;17:54:04.6447616
25;ModEvent;RespMod_off;17:54:04.6448640
25;Cue_D;0.25;17:54:04.6452992
25;ModEvent;waiting;17:54:04.6457216
25;ModEvent;LickMod_on;17:54:04.6489344
25;valve_dur_ms;433;17:54:04.6502656
25;ModOutcome;waiting;17:54:04.6510976
25;ModOutcome;LickMod_done;17:54:06.0076416
25;ModEvent;LickMod_off;17:54:06.0077184
25;StimOn;False;17:54:06.0136192
25;Trial_ended;True;17:54:06.0136960
25;valve_dur_ms;1600;17:54:06.0137472
25;ITI;0.966651041976479;17:54:06.0137728
25;ModEvent;waiting;17:54:06.0140672
25;ModOutcome;waiting;17:54:06.0140928
26;Event;TrialNum;17:54:06.9944448
26;ModEvent;FixationMod_on;17:54:06.9964416
26;anchor_xy;(0.16113895279874, -0.45);17:54:08.9878272
26;Cue_xyRel;(0.0416670230576898, 0.397823904748709);17:54:08.9878528
26;Cue_xy;(0.20280597585643, -0.0521760952512909);17:54:08.9883520
26;StimOn;True;17:54:09.2075648
26;TimerEvent;FixationStarted;17:54:09.2075904
26;TimerEvent;FixationInterrupted;17:54:09.2683392
26;StimOn;False;17:54:09.2753152
26;anchor_xy;(-0.132308098162668, -0.45);17:54:10.0312192
26;Cue_xyRel;(-0.158989656792044, -0.367045350104246);17:54:10.0312704
26;Cue_xy;(-0.291297754954711, -0.817045350104246);17:54:10.0318208
26;StimOn;True;17:54:10.2458752
26;TimerEvent;FixationStarted;17:54:10.2461056
26;TimerEvent;FixationInterrupted;17:54:10.3067136
26;StimOn;False;17:54:10.3195264
26;anchor_xy;(-0.706618814103594, -0.45);17:54:37.7595648
26;Cue_xyRel;(-0.373439212009825, 0.143328834968686);17:54:37.7596032
26;Cue_xy;(-1.08005802611342, -0.306671165031314);17:54:37.7604608
26;StimOn;True;17:54:37.9717376
26;TimerEvent;FixationStarted;17:54:37.9717632
26;TimerEvent;FixationInterrupted;17:54:38.0219904
26;StimOn;False;17:54:38.0319872
26;anchor_xy;(0.558077847458458, -0.45);17:54:44.6263936
26;Cue_xyRel;(-0.392105451768939, 0.0790779026851148);17:54:44.6264320
26;Cue_xy;(0.16597239568952, -0.370922097314885);17:54:44.6269440
26;StimOn;True;17:54:44.8469504
26;TimerEvent;FixationStarted;17:54:44.8469888
26;TimerEvent;FixationCompleted;17:54:44.9697536
26;ModOutcome;FixationMod_done;17:54:44.9774336
26;ModEvent;FixationMod_off;17:54:44.9775232
26;FixationDur;0.331642;17:54:44.9784064
26;ModEvent;waiting;17:54:44.9794944
26;ModEvent;RespMod_on;17:54:44.9799168
26;ModOutcome;waiting;17:54:44.9830912
26;RespError_cuefrac;0.294679536787875;17:54:45.6854016
26;StimOn;False;17:54:45.6901888
26;valve_dur_ms;1600;17:54:45.6903040
26;ModOutcome;RespMod_perfect;17:54:45.6903296
26;ModEvent;RespMod_off;17:54:45.6903808
26;Cue_D;0.25;17:54:45.6907776
26;ModEvent;waiting;17:54:45.6912000
26;ModEvent;LickMod_on;17:54:45.6944640
26;valve_dur_ms;500;17:54:45.6960896
26;ModOutcome;waiting;17:54:45.6984320
26;valve_dur_ms;500;17:54:47.5860480
26;valve_dur_ms;500;17:54:48.1005440
26;valve_dur_ms;100;17:54:48.6023808
26;ModOutcome;LickMod_done;17:54:48.6065664
26;ModEvent;LickMod_off;17:54:48.6066304
26;StimOn;False;17:54:48.6119040
26;Trial_ended;True;17:54:48.6119680
26;valve_dur_ms;1600;17:54:48.6120192
26;ITI;0.558567327940169;17:54:48.6120576
26;ModEvent;waiting;17:54:48.6123520
26;ModOutcome;waiting;17:54:48.6123776
27;Event;TrialNum;17:54:49.1734784
27;ModEvent;FixationMod_on;17:54:49.1764480
27;anchor_xy;(-0.455781196284006, -0.45);17:54:51.5686016
27;Cue_xyRel;(-0.395279766008132, -0.0612691323959812);17:54:51.5686400
27;Cue_xy;(-0.851060962292138, -0.511269132395981);17:54:51.5691520
27;StimOn;True;17:54:51.7931648
27;TimerEvent;FixationStarted;17:54:51.7932032
27;TimerEvent;FixationCompleted;17:54:51.9294336
27;ModOutcome;FixationMod_done;17:54:51.9370496
27;ModEvent;FixationMod_off;17:54:51.9371904
27;FixationDur;0.3472924;17:54:51.9377792
27;ModEvent;waiting;17:54:51.9383552
27;ModEvent;RespMod_on;17:54:51.9386496
27;ModOutcome;waiting;17:54:51.9408640
27;RespError_cuefrac;0.420191486330955;17:54:52.3673088
27;StimOn;False;17:54:52.3773568
27;valve_dur_ms;1600;17:54:52.3774848
27;ModOutcome;RespMod_perfect;17:54:52.3775360
27;ModEvent;RespMod_off;17:54:52.3776896
27;Cue_D;0.25;17:54:52.3784960
27;ModEvent;waiting;17:54:52.3793408
27;ModEvent;LickMod_on;17:54:52.3827456
27;valve_dur_ms;500;17:54:52.3850240
27;ModOutcome;waiting;17:54:52.3863040
27;valve_dur_ms;500;17:54:54.2257024
27;valve_dur_ms;500;17:54:54.7272192
27;valve_dur_ms;100;17:54:55.2287104
27;ModOutcome;LickMod_done;17:54:55.2327808
27;ModEvent;LickMod_off;17:54:55.2328320
27;StimOn;False;17:54:55.2374272
27;Trial_ended;True;17:54:55.2375040
27;valve_dur_ms;1600;17:54:55.2375424
27;ITI;0.59242057944295;17:54:55.2375808
27;ModEvent;waiting;17:54:55.2378624
27;ModOutcome;waiting;17:54:55.2378752
28;Event;TrialNum;17:54:55.8411008
28;ModEvent;FixationMod_on;17:54:55.8451712
28;anchor_xy;(-0.295605328094962, -0.45);17:54:58.8650880
28;Cue_xyRel;(0.395201990490157, 0.0617688166684273);17:54:58.8651264
28;Cue_xy;(0.0995966623951954, -0.388231183331573);17:54:58.8656256
28;StimOn;True;17:54:59.0767872
28;TimerEvent;FixationStarted;17:54:59.0768512
28;TimerEvent;FixationCompleted;17:54:59.2345984
28;ModOutcome;FixationMod_done;17:54:59.2422656
28;ModEvent;FixationMod_off;17:54:59.2423424
28;FixationDur;0.3636814;17:54:59.2430336
28;ModEvent;waiting;17:54:59.2438784
28;ModEvent;RespMod_on;17:54:59.2443392
28;ModOutcome;waiting;17:54:59.2476928
28;RespError_cuefrac;0.61005964175501;17:55:00.0236160
28;StimOn;False;17:55:00.0370688
28;valve_dur_ms;963;17:55:00.0371584
28;ModOutcome;RespMod_ok;17:55:00.0371968
28;ModEvent;RespMod_off;17:55:00.0372480
28;Cue_D;0.25;17:55:00.0376448
28;ModEvent;waiting;17:55:00.0380416
28;ModEvent;LickMod_on;17:55:00.0412672
28;valve_dur_ms;500;17:55:00.0425216
28;ModOutcome;waiting;17:55:00.0435200
28;valve_dur_ms;463;17:55:02.2839424
28;ModOutcome;LickMod_done;17:55:02.2878336
28;ModEvent;LickMod_off;17:55:02.2879616
28;StimOn;False;17:55:02.2997376
28;Trial_ended;True;17:55:02.2998784
28;valve_dur_ms;1600;17:55:02.2999552
28;ITI;0.537417638365839;17:55:02.3000448
28;ModEvent;waiting;17:55:02.3004288
28;ModOutcome;waiting;17:55:02.3004544
29;Event;TrialNum;17:55:02.8417664
29;ModEvent;FixationMod_on;17:55:02.8513792
29;anchor_xy;(-0.624103803240742, -0.45);17:55:06.0222464
29;Cue_xyRel;(-0.39291051230662, 0.0749755247994249);17:55:06.0223360
29;Cue_xy;(-1.01701431554736, -0.375024475200575);17:55:06.0236032
29;StimOn;True;17:55:06.2423936
29;TimerEvent;FixationStarted;17:55:06.2424192
29;TimerEvent;FixationCompleted;17:55:06.4188672
29;ModOutcome;FixationMod_done;17:55:06.4265728
29;ModEvent;FixationMod_off;17:55:06.4266496
29;FixationDur;0.3808437;17:55:06.4271232
29;ModEvent;waiting;17:55:06.4276992
29;ModEvent;RespMod_on;17:55:06.4281728
29;ModOutcome;waiting;17:55:06.4332800
29;RespError_cuefrac;1.41751366482115;17:55:07.2125696
29;StimOn;False;17:55:07.2206848
29;valve_dur_ms;0;17:55:07.2208000
29;ModOutcome;RespMod_bad;17:55:07.2208512
29;ModEvent;RespMod_off;17:55:07.2209152
29;Cue_D;0.25;17:55:07.2215808
29;StimOn;False;17:55:07.2336256
29;Trial_ended;True;17:55:07.2337408
29;valve_dur_ms;1600;17:55:07.2338432
29;ITI;0.64430571424044;17:55:07.2338816
29;ModEvent;waiting;17:55:07.2342272
29;ModOutcome;waiting;17:55:07.2342528
30;Event;TrialNum;17:55:07.8896896
30;ModEvent;FixationMod_on;17:55:07.8930048
30;anchor_xy;(-0.555294856589891, -0.45);17:55:09.6388992
30;Cue_xyRel;(-0.308633475062085, -0.254451131007707);17:55:09.6389248
30;Cue_xy;(-0.863928331651976, -0.704451131007707);17:55:09.6394368
30;StimOn;True;17:55:09.8579072
30;TimerEvent;FixationStarted;17:55:09.8579328
30;TimerEvent;FixationCompleted;17:55:10.0484480
30;ModOutcome;FixationMod_done;17:55:10.0561152
30;ModEvent;FixationMod_off;17:55:10.0561664
30;FixationDur;0.398816;17:55:10.0566400
30;ModEvent;waiting;17:55:10.0571776
30;ModEvent;RespMod_on;17:55:10.0574464
30;ModOutcome;waiting;17:55:10.0597376
30;RespError_cuefrac;0.0530539844794082;17:55:14.9794944
30;StimOn;False;17:55:14.9900928
30;valve_dur_ms;1600;17:55:14.9903232
30;ModOutcome;RespMod_perfect;17:55:14.9904256
30;ModEvent;RespMod_off;17:55:14.9904768
30;Cue_D;0.25;17:55:14.9910656
30;ModEvent;waiting;17:55:14.9915648
30;ModEvent;LickMod_on;17:55:14.9953792
30;valve_dur_ms;500;17:55:14.9995008
30;ModOutcome;waiting;17:55:15.0005120
30;valve_dur_ms;500;17:55:17.7072896
30;valve_dur_ms;500;17:55:18.2084224
30;valve_dur_ms;100;17:55:18.7214464
30;ModOutcome;LickMod_done;17:55:18.7264896
30;ModEvent;LickMod_off;17:55:18.7265664
30;StimOn;False;17:55:18.7397632
30;Trial_ended;True;17:55:18.7398656
30;valve_dur_ms;1600;17:55:18.7399296
30;ITI;0.589862301754701;17:55:18.7399680
30;ModEvent;waiting;17:55:18.7403776
30;ModOutcome;waiting;17:55:18.7404160
31;Event;TrialNum;17:55:19.3324416
31;ModEvent;FixationMod_on;17:55:19.3346304
31;anchor_xy;(0.110792238992076, -0.45);17:55:53.7539968
31;Cue_xyRel;(0.383948460118207, -0.112176557144787);17:55:53.7540480
31;Cue_xy;(0.494740699110283, -0.562176557144787);17:55:53.7547776
31;StimOn;True;17:55:53.9705728
31;TimerEvent;FixationStarted;17:55:53.9706112
31;TimerEvent;FixationInterrupted;17:55:53.9708416
31;StimOn;False;17:55:53.9788032
31;anchor_xy;(0.655513052719418, -0.45);17:56:15.1002240
31;Cue_xyRel;(-0.397674861637556, -0.0430662794022234);17:56:15.1002880
31;Cue_xy;(0.257838191081862, -0.493066279402223);17:56:15.1015040
31;StimOn;True;17:56:15.3098112
31;TimerEvent;FixationStarted;17:56:15.3098880
31;TimerEvent;FixationInterrupted;17:56:15.4392448
31;StimOn;False;17:56:15.4441216
